####################	
#Suspended sediment concentration at Avisio River, Masi di Cavalese
#Avisio dam flushing 2024	
#Tulio Soto Parra, David Farò, Guido Zolezzi	
###################	
#VARIABLE NAMES	
#datetime_________date-time in yyyy/mm/dd hh:mm:ss	
#ssc_________suspended sediment concentration in mg/l	
#q_________water discharge in m3/s
###################	
datetime,ssc,q
2024-05-21 16:45:00,653.71,83.97
2024-05-21 17:00:00,647.93,78.98
2024-05-21 17:15:00,797.57,78.98
2024-05-21 17:30:00,734.31,76.55
2024-05-21 17:45:00,675.57,78.98
2024-05-21 18:00:00,586.87,83.97
2024-05-21 18:15:00,658.91,76.55
2024-05-21 18:30:00,722.45,78.98
2024-05-21 18:45:00,647.2,78.98
2024-05-21 19:00:00,553.24,81.45
2024-05-21 19:15:00,578.03,71.79
2024-05-21 19:30:00,587.47,74.15
2024-05-21 19:45:00,601.33,71.79
2024-05-21 20:00:00,568.21,74.15
2024-05-21 20:15:00,543.98,78.98
2024-05-21 20:30:00,566.79,71.79
2024-05-21 20:45:00,567.6,71.79
2024-05-21 21:00:00,508.85,78.98
2024-05-21 21:15:00,556.25,78.98
2024-05-21 21:30:00,427.95,76.55
2024-05-21 21:45:00,414.77,69.48
2024-05-21 22:00:00,397.44,69.48
2024-05-21 22:15:00,381.54,69.48
2024-05-21 22:30:00,389.85,69.48
2024-05-21 22:45:00,389.32,69.48
2024-05-21 23:00:00,381.41,67.2
2024-05-21 23:15:00,382.78,67.2
2024-05-21 23:30:00,376.43,64.96
2024-05-21 23:45:00,378.07,69.48
2024-05-22 00:00:00,368.76,64.96
2024-05-22 00:15:00,401.38,67.2
2024-05-22 00:30:00,458.64,62.76
2024-05-22 00:45:00,427.71,62.76
2024-05-22 01:00:00,463.77,62.76
2024-05-22 01:15:00,517.66,58.48
2024-05-22 01:30:00,414.55,60.6
2024-05-22 01:45:00,390.16,56.4
2024-05-22 02:00:00,381.19,56.4
2024-05-22 02:15:00,355.21,58.48
2024-05-22 02:30:00,350.86,56.4
2024-05-22 02:45:00,337.27,58.48
2024-05-22 03:00:00,337.01,54.35
2024-05-22 03:15:00,339.54,54.35
2024-05-22 03:30:00,337.4,54.35
2024-05-22 03:45:00,343.36,56.4
2024-05-22 04:00:00,328.92,54.35
2024-05-22 04:15:00,322.23,52.35
2024-05-22 04:30:00,316.12,54.35
2024-05-22 04:45:00,311.96,54.35
2024-05-22 05:00:00,311.95,54.35
2024-05-22 05:15:00,305.92,56.4
2024-05-22 05:30:00,300.32,54.35
2024-05-22 05:45:00,301.22,52.35
2024-05-22 06:00:00,298.81,48.46
2024-05-22 06:15:00,292.41,48.46
2024-05-22 06:30:00,292.84,50.38
2024-05-22 06:45:00,288.61,48.46
2024-05-22 07:00:00,289.5,48.46
2024-05-22 07:15:00,291.36,46.57
2024-05-22 07:30:00,296.43,44.72
2024-05-22 07:45:00,305.48,44.72
2024-05-22 08:00:00,300.38,46.57
2024-05-22 08:15:00,285.86,46.57
2024-05-22 08:30:00,282.38,46.57
2024-05-22 08:45:00,281.25,44.72
2024-05-22 09:00:00,284.58,42.91
2024-05-22 09:15:00,294.07,44.72
2024-05-22 09:30:00,292.53,42.91
2024-05-22 09:45:00,291.14,42.91
2024-05-22 10:00:00,279.66,42.91
2024-05-22 10:15:00,272.86,42.91
2024-05-22 10:30:00,272.37,39.4
2024-05-22 10:45:00,268.6,41.14
2024-05-22 11:00:00,258.23,39.4
2024-05-22 11:15:00,257.05,37.71
2024-05-22 11:30:00,255.86,37.71
2024-05-22 11:45:00,256.52,37.71
2024-05-22 12:00:00,353.08,34.43
2024-05-22 12:15:00,253.66,34.43
2024-05-22 12:30:00,251.12,32.85
2024-05-22 12:45:00,245.92,34.43
2024-05-22 13:00:00,248.21,36.05
2024-05-22 13:15:00,250.24,36.05
2024-05-22 13:30:00,264.11,37.71
2024-05-22 13:45:00,240.4,37.71
2024-05-22 14:00:00,1425.15,39.4
2024-05-22 14:15:00,1350.18,37.71
2024-05-22 14:30:00,597.54,39.4
2024-05-22 14:45:00,240.29,37.71
2024-05-22 15:00:00,401.69,36.05
2024-05-22 15:15:00,243.21,36.05
2024-05-22 15:30:00,233.58,37.71
2024-05-22 15:45:00,552.98,37.71
2024-05-22 16:00:00,777.43,37.71
2024-05-22 16:15:00,321.46,34.43
2024-05-22 16:30:00,545.78,34.43
2024-05-22 16:45:00,723.92,32.85
2024-05-22 17:00:00,993.62,36.05
2024-05-22 17:15:00,920.8,34.43
2024-05-22 17:30:00,846.84,34.43
2024-05-22 17:45:00,215.73,36.05
2024-05-22 18:00:00,214.62,34.43
2024-05-22 18:15:00,249.14,36.05
2024-05-22 18:30:00,447.0,36.05
2024-05-22 18:45:00,395.6,37.71
2024-05-22 19:00:00,208.6,37.71
2024-05-22 19:15:00,258.56,37.71
2024-05-22 19:30:00,212.06,39.4
2024-05-22 19:45:00,351.3,37.71
2024-05-22 20:00:00,213.32,39.4
2024-05-22 20:15:00,302.47,41.14
2024-05-22 20:30:00,202.53,39.4
2024-05-22 20:45:00,202.51,37.71
2024-05-22 21:00:00,211.09,37.71
2024-05-22 21:15:00,202.26,37.71
2024-05-22 21:30:00,196.39,39.4
2024-05-22 21:45:00,195.69,39.4
2024-05-22 22:00:00,282.25,37.71
2024-05-22 22:15:00,267.24,39.4
2024-05-22 22:30:00,194.68,41.14
2024-05-22 22:45:00,194.69,41.14
2024-05-22 23:00:00,192.44,39.4
2024-05-22 23:15:00,238.36,39.4
2024-05-22 23:30:00,238.77,39.4
2024-05-22 23:45:00,313.7,39.4
2024-05-23 00:00:00,252.43,37.71
2024-05-23 00:15:00,204.84,39.4
2024-05-23 00:30:00,349.86,37.71
2024-05-23 00:45:00,681.5,37.71
2024-05-23 01:00:00,448.99,37.71
2024-05-23 01:15:00,191.64,37.71
2024-05-23 01:30:00,179.62,37.71
2024-05-23 01:45:00,182.52,36.05
2024-05-23 02:00:00,195.25,34.43
2024-05-23 02:15:00,183.35,36.05
2024-05-23 02:30:00,200.13,36.05
2024-05-23 02:45:00,184.56,34.43
2024-05-23 03:00:00,342.59,32.85
2024-05-23 03:15:00,294.83,34.43
2024-05-23 03:30:00,280.05,34.43
2024-05-23 03:45:00,233.52,34.43
2024-05-23 04:00:00,205.26,34.43
2024-05-23 04:15:00,284.41,34.43
2024-05-23 04:30:00,198.49,36.05
2024-05-23 04:45:00,219.19,34.43
2024-05-23 05:00:00,261.87,34.43
2024-05-23 05:15:00,191.38,32.85
2024-05-23 05:30:00,286.2,32.85
2024-05-23 05:45:00,201.59,32.85
2024-05-23 06:00:00,193.94,32.85
2024-05-23 06:15:00,185.16,32.85
2024-05-23 06:30:00,179.1,32.85
2024-05-23 06:45:00,199.29,34.43
2024-05-23 07:00:00,177.35,32.85
2024-05-23 07:15:00,175.71,32.85
2024-05-23 07:30:00,173.28,31.31
2024-05-23 07:45:00,172.59,31.31
2024-05-23 08:00:00,176.87,32.85
2024-05-23 08:15:00,172.8,31.31
2024-05-23 08:30:00,171.9,28.34
2024-05-23 08:45:00,193.08,31.31
2024-05-23 09:00:00,317.53,31.31
2024-05-23 09:15:00,195.84,29.81
2024-05-23 09:30:00,216.7,28.34
2024-05-23 09:45:00,230.16,28.34
2024-05-23 10:00:00,165.07,28.34
2024-05-23 10:15:00,168.84,28.34
2024-05-23 10:30:00,157.16,29.81
2024-05-23 10:45:00,208.87,31.31
2024-05-23 11:00:00,157.08,31.31
2024-05-23 11:15:00,483.87,31.31
2024-05-23 11:30:00,358.8,31.31
2024-05-23 11:45:00,368.89,31.31
2024-05-23 12:00:00,423.65,31.31
2024-05-23 12:15:00,182.75,31.31
2024-05-23 12:30:00,175.4,29.81
2024-05-23 12:45:00,226.75,31.31
2024-05-23 13:00:00,183.59,29.81
2024-05-23 13:15:00,214.52,29.81
2024-05-23 13:30:00,386.34,28.34
2024-05-23 13:45:00,299.88,28.34
2024-05-23 14:00:00,184.2,28.34
2024-05-23 14:15:00,159.97,29.81
2024-05-23 14:30:00,657.59,31.31
2024-05-23 14:45:00,163.94,29.81
2024-05-23 15:00:00,162.35,28.34
2024-05-23 15:15:00,164.98,29.81
2024-05-23 15:30:00,157.6,29.81
2024-05-23 15:45:00,153.22,29.81
2024-05-23 16:00:00,150.69,29.81
2024-05-23 16:15:00,151.74,31.31
2024-05-23 16:30:00,153.8,29.81
2024-05-23 16:45:00,155.0,29.81
2024-05-23 17:00:00,158.05,29.81
2024-05-23 17:15:00,162.44,29.81
2024-05-23 17:30:00,154.56,32.85
2024-05-23 17:45:00,149.29,29.81
2024-05-23 18:00:00,159.71,29.81
2024-05-23 18:15:00,160.63,31.31
2024-05-23 18:30:00,156.28,31.31
2024-05-23 18:45:00,148.67,31.31
2024-05-23 19:00:00,147.28,32.85
2024-05-23 19:15:00,149.35,29.81
2024-05-23 19:30:00,145.32,31.31
2024-05-23 19:45:00,142.8,31.31
2024-05-23 20:00:00,141.93,31.31
2024-05-23 20:15:00,140.59,31.31
2024-05-23 20:30:00,142.21,32.85
2024-05-23 20:45:00,141.39,29.81
2024-05-23 21:00:00,143.46,29.81
2024-05-23 21:15:00,139.73,32.85
2024-05-23 21:30:00,138.49,31.31
2024-05-23 21:45:00,133.9,31.31
2024-05-23 22:00:00,133.12,32.85
2024-05-23 22:15:00,133.97,31.31
2024-05-23 22:30:00,133.27,31.31
2024-05-23 22:45:00,133.15,31.31
2024-05-23 23:00:00,131.15,31.31
2024-05-23 23:15:00,132.22,32.85
2024-05-23 23:30:00,138.1,29.81
2024-05-23 23:45:00,138.43,31.31
2024-05-24 00:00:00,134.3,29.81
2024-05-24 00:15:00,134.95,29.81
2024-05-24 00:30:00,133.58,31.31
2024-05-24 00:45:00,132.73,31.31
2024-05-24 01:00:00,133.48,29.81
2024-05-24 01:15:00,131.09,31.31
2024-05-24 01:30:00,130.49,29.81
2024-05-24 01:45:00,130.1,31.31
2024-05-24 02:00:00,128.56,31.31
2024-05-24 02:15:00,128.13,29.81
2024-05-24 02:30:00,127.76,31.31
2024-05-24 02:45:00,127.84,31.31
2024-05-24 03:00:00,127.42,29.81
2024-05-24 03:15:00,126.85,29.81
2024-05-24 03:30:00,127.24,28.34
2024-05-24 03:45:00,124.32,29.81
2024-05-24 04:00:00,126.74,29.81
2024-05-24 04:15:00,124.49,31.31
2024-05-24 04:30:00,126.82,28.34
2024-05-24 04:45:00,126.61,29.81
2024-05-24 05:00:00,124.23,29.81
2024-05-24 05:15:00,123.92,29.81
2024-05-24 05:30:00,124.06,29.81
2024-05-24 05:45:00,123.37,29.81
2024-05-24 06:00:00,123.62,29.81
2024-05-24 06:15:00,121.57,28.34
2024-05-24 06:30:00,121.43,28.34
2024-05-24 06:45:00,120.17,28.34
2024-05-24 07:00:00,121.61,28.34
2024-05-24 07:15:00,122.07,26.92
2024-05-24 07:30:00,119.59,28.34
2024-05-24 07:45:00,117.74,28.34
2024-05-24 08:00:00,120.51,28.34
2024-05-24 08:15:00,117.16,26.92
2024-05-24 08:30:00,116.92,26.92
2024-05-24 08:45:00,118.06,25.53
2024-05-24 09:00:00,117.48,25.53
2024-05-24 09:15:00,118.76,24.18
2024-05-24 09:30:00,118.37,24.18
2024-05-24 09:45:00,117.73,25.53
2024-05-24 10:00:00,116.84,24.18
2024-05-24 10:15:00,117.55,24.18
2024-05-24 10:30:00,115.03,24.18
2024-05-24 10:45:00,115.82,24.18
2024-05-24 11:00:00,111.18,22.86
2024-05-24 11:15:00,113.25,24.18
2024-05-24 11:30:00,115.32,22.86
2024-05-24 11:45:00,113.43,24.18
2024-05-24 12:00:00,121.1,22.86
2024-05-24 12:15:00,118.32,25.53
2024-05-24 12:30:00,118.18,25.53
2024-05-24 12:45:00,119.03,22.86
2024-05-24 13:00:00,123.9,22.86
2024-05-24 13:15:00,121.84,22.86
2024-05-24 13:30:00,119.35,22.86
2024-05-24 13:45:00,117.02,22.86
2024-05-24 14:00:00,114.47,24.18
2024-05-24 14:15:00,115.14,25.53
2024-05-24 14:30:00,122.46,22.86
2024-05-24 14:45:00,124.88,22.86
2024-05-24 15:00:00,124.56,22.86
2024-05-24 15:15:00,128.0,22.86
2024-05-24 15:30:00,124.42,24.18
2024-05-24 15:45:00,119.29,24.18
2024-05-24 16:00:00,115.96,24.18
2024-05-24 16:15:00,112.93,21.59
2024-05-24 16:30:00,110.64,22.86
2024-05-24 16:45:00,112.5,21.59
2024-05-24 17:00:00,119.6,24.18
2024-05-24 17:15:00,169.11,24.18
2024-05-24 17:30:00,294.61,24.18
2024-05-24 17:45:00,290.96,24.18
2024-05-24 18:00:00,225.3,24.18
2024-05-24 18:15:00,186.66,25.53
2024-05-24 18:30:00,155.88,25.53
2024-05-24 18:45:00,140.45,25.53
2024-05-24 19:00:00,135.36,26.92
2024-05-24 19:15:00,148.15,25.53
2024-05-24 19:30:00,137.78,25.53
2024-05-24 19:45:00,120.78,26.92
2024-05-24 20:00:00,116.14,28.34
2024-05-24 20:15:00,115.55,28.34
2024-05-24 20:30:00,117.2,26.92
2024-05-24 20:45:00,114.95,26.92
2024-05-24 21:00:00,119.71,26.92
2024-05-24 21:15:00,114.65,26.92
2024-05-24 21:30:00,111.71,26.92
2024-05-24 21:45:00,113.75,28.34
2024-05-24 22:00:00,109.67,28.34
2024-05-24 22:15:00,109.1,28.34
2024-05-24 22:30:00,108.21,26.92
2024-05-24 22:45:00,108.98,28.34
2024-05-24 23:00:00,108.1,26.92
2024-05-24 23:15:00,107.41,28.34
2024-05-24 23:30:00,108.54,26.92
2024-05-24 23:45:00,107.63,28.34
2024-05-25 00:00:00,111.52,26.92
2024-05-25 00:15:00,115.17,28.34
2024-05-25 00:30:00,111.48,26.92
2024-05-25 00:45:00,106.56,26.92
2024-05-25 01:00:00,105.63,28.34
2024-05-25 01:15:00,103.05,26.92
2024-05-25 01:30:00,104.05,26.92
2024-05-25 01:45:00,102.86,26.92
2024-05-25 02:00:00,103.47,26.92
2024-05-25 02:15:00,100.85,26.92
2024-05-25 02:30:00,101.24,26.92
2024-05-25 02:45:00,100.46,26.92
2024-05-25 03:00:00,96.55,26.92
2024-05-25 03:15:00,95.89,26.92
2024-05-25 03:30:00,96.84,26.92
2024-05-25 03:45:00,95.57,26.92
2024-05-25 04:00:00,95.37,26.92
2024-05-25 04:15:00,96.22,26.92
2024-05-25 04:30:00,95.2,26.92
2024-05-25 04:45:00,97.52,25.53
2024-05-25 05:00:00,97.59,26.92
2024-05-25 05:15:00,98.72,26.92
2024-05-25 05:30:00,97.15,26.92
2024-05-25 05:45:00,93.65,26.92
2024-05-25 06:00:00,95.12,26.92
2024-05-25 06:15:00,93.87,26.92
2024-05-25 06:30:00,96.65,25.53
2024-05-25 06:45:00,95.95,26.92
2024-05-25 07:00:00,93.68,25.53
2024-05-25 07:15:00,92.99,25.53
2024-05-25 07:30:00,94.65,25.53
2024-05-25 07:45:00,94.25,25.53
2024-05-25 08:00:00,96.37,24.18
2024-05-25 08:15:00,96.09,24.18
2024-05-25 08:30:00,94.79,24.18
2024-05-25 08:45:00,97.82,25.53
2024-05-25 09:00:00,95.62,24.18
2024-05-25 09:15:00,97.9,24.18
2024-05-25 09:30:00,101.92,25.53
2024-05-25 09:45:00,95.32,26.92
2024-05-25 10:00:00,94.67,26.92
2024-05-25 10:15:00,98.71,26.92
2024-05-25 10:30:00,99.6,26.92
2024-05-25 10:45:00,100.84,26.92
2024-05-25 11:00:00,110.2,26.92
2024-05-25 11:15:00,119.46,25.53
2024-05-25 11:30:00,138.26,24.18
2024-05-25 11:45:00,123.7,25.53
2024-05-25 12:00:00,112.41,24.18
2024-05-25 12:15:00,112.15,24.18
2024-05-25 12:30:00,116.22,22.86
2024-05-25 12:45:00,115.8,24.18
2024-05-25 13:00:00,106.58,22.86
2024-05-25 13:15:00,95.58,22.86
2024-05-25 13:30:00,92.07,22.86
2024-05-25 13:45:00,90.39,22.86
2024-05-25 14:00:00,90.01,21.59
2024-05-25 14:15:00,90.21,21.59
2024-05-25 14:30:00,90.35,20.35
2024-05-25 14:45:00,88.56,21.59
2024-05-25 15:00:00,89.69,24.18
2024-05-25 15:15:00,89.96,21.59
2024-05-25 15:30:00,93.77,22.86
2024-05-25 15:45:00,89.22,22.86
2024-05-25 16:00:00,88.04,22.86
2024-05-25 16:15:00,88.0,24.18
2024-05-25 16:30:00,89.8,24.18
2024-05-25 16:45:00,87.18,22.86
2024-05-25 17:00:00,85.41,22.86
2024-05-25 17:15:00,85.33,22.86
2024-05-25 17:30:00,85.22,24.18
2024-05-25 17:45:00,86.06,24.18
2024-05-25 18:00:00,93.02,25.53
2024-05-25 18:15:00,95.33,24.18
2024-05-25 18:30:00,94.44,24.18
2024-05-25 18:45:00,87.99,25.53
2024-05-25 19:00:00,86.09,24.18
2024-05-25 19:15:00,83.77,24.18
2024-05-25 19:30:00,83.78,24.18
2024-05-25 19:45:00,83.81,24.18
2024-05-25 20:00:00,82.84,25.53
2024-05-25 20:15:00,85.68,25.53
2024-05-25 20:30:00,83.0,25.53
2024-05-25 20:45:00,82.5,26.92
2024-05-25 21:00:00,81.72,25.53
2024-05-25 21:15:00,81.86,25.53
2024-05-25 21:30:00,81.92,25.53
2024-05-25 21:45:00,81.77,25.53
2024-05-25 22:00:00,82.01,26.92
2024-05-25 22:15:00,82.64,26.92
2024-05-25 22:30:00,83.01,26.92
2024-05-25 22:45:00,84.51,25.53
2024-05-25 23:00:00,84.55,25.53
2024-05-25 23:15:00,85.99,26.92
2024-05-25 23:30:00,86.47,25.53
2024-05-25 23:45:00,86.23,26.92
2024-05-26 00:00:00,86.57,25.53
2024-05-26 00:15:00,86.8,26.92
2024-05-26 00:30:00,86.69,25.53
2024-05-26 00:45:00,86.15,25.53
2024-05-26 01:00:00,90.13,25.53
2024-05-26 01:15:00,87.85,25.53
2024-05-26 01:30:00,88.57,25.53
2024-05-26 01:45:00,88.0,25.53
2024-05-26 02:00:00,86.5,25.53
2024-05-26 02:15:00,85.64,25.53
2024-05-26 02:30:00,86.2,25.53
2024-05-26 02:45:00,85.66,25.53
2024-05-26 03:00:00,82.58,25.53
2024-05-26 03:15:00,85.05,22.86
2024-05-26 03:30:00,83.4,24.18
2024-05-26 03:45:00,83.97,24.18
2024-05-26 04:00:00,82.96,24.18
2024-05-26 04:15:00,84.16,24.18
2024-05-26 04:30:00,82.34,24.18
2024-05-26 04:45:00,82.93,24.18
2024-05-26 05:00:00,82.44,24.18
2024-05-26 05:15:00,82.6,24.18
2024-05-26 05:30:00,82.21,24.18
2024-05-26 05:45:00,83.45,22.86
2024-05-26 06:00:00,84.42,21.59
2024-05-26 06:15:00,84.61,22.86
2024-05-26 06:30:00,83.61,24.18
2024-05-26 06:45:00,84.85,24.18
2024-05-26 07:00:00,82.42,24.18
2024-05-26 07:15:00,83.02,24.18
2024-05-26 07:30:00,83.68,24.18
2024-05-26 07:45:00,85.88,22.86
2024-05-26 08:00:00,82.36,22.86
2024-05-26 08:15:00,85.12,22.86
2024-05-26 08:30:00,86.21,22.86
2024-05-26 08:45:00,84.99,20.35
2024-05-26 09:00:00,84.1,20.35
2024-05-26 09:15:00,83.66,21.59
2024-05-26 09:30:00,84.42,21.59
2024-05-26 09:45:00,83.02,21.59
2024-05-26 10:00:00,83.5,21.59
2024-05-26 10:15:00,82.08,20.35
2024-05-26 10:30:00,82.05,19.15
2024-05-26 10:45:00,81.71,17.99
2024-05-26 11:00:00,82.4,17.99
2024-05-26 11:15:00,80.86,19.15
2024-05-26 11:30:00,79.51,19.15
2024-05-26 11:45:00,83.16,17.99
2024-05-26 12:00:00,83.05,17.99
2024-05-26 12:15:00,82.89,17.99
2024-05-26 12:30:00,82.21,16.86
2024-05-26 12:45:00,85.51,17.99
2024-05-26 13:00:00,85.33,16.86
2024-05-26 13:15:00,89.9,16.86
2024-05-26 13:30:00,84.16,16.86
2024-05-26 13:45:00,84.79,15.77
2024-05-26 14:00:00,86.01,16.86
2024-05-26 14:15:00,87.8,16.86
2024-05-26 14:30:00,87.33,16.86
2024-05-26 14:45:00,86.95,17.99
2024-05-26 15:00:00,83.76,16.86
2024-05-26 15:15:00,88.32,17.99
2024-05-26 15:30:00,89.19,19.15
2024-05-26 15:45:00,86.24,17.99
2024-05-26 16:00:00,84.36,19.15
2024-05-26 16:15:00,85.13,19.15
2024-05-26 16:30:00,83.32,19.15
2024-05-26 16:45:00,87.06,19.15
2024-05-26 17:00:00,84.84,20.35
2024-05-26 17:15:00,85.99,20.35
2024-05-26 17:30:00,82.77,20.35
2024-05-26 17:45:00,83.67,20.35
2024-05-26 18:00:00,80.55,19.15
2024-05-26 18:15:00,80.56,19.15
2024-05-26 18:30:00,82.23,19.15
2024-05-26 18:45:00,82.69,20.35
2024-05-26 19:00:00,80.91,20.35
2024-05-26 19:15:00,79.07,20.35
2024-05-26 19:30:00,78.06,20.35
2024-05-26 19:45:00,80.34,19.15
2024-05-26 20:00:00,80.15,20.35
2024-05-26 20:15:00,77.95,19.15
2024-05-26 20:30:00,79.31,20.35
2024-05-26 20:45:00,78.57,19.15
2024-05-26 21:00:00,77.95,19.15
2024-05-26 21:15:00,76.29,21.59
2024-05-26 21:30:00,79.06,20.35
2024-05-26 21:45:00,75.85,20.35
2024-05-26 22:00:00,76.89,21.59
2024-05-26 22:15:00,76.09,20.35
2024-05-26 22:30:00,75.17,20.35
2024-05-26 22:45:00,78.81,21.59
2024-05-26 23:00:00,77.55,21.59
2024-05-26 23:15:00,91.33,20.35
2024-05-26 23:30:00,94.61,20.35
2024-05-26 23:45:00,76.04,20.35
2024-05-27 00:00:00,78.31,20.35
2024-05-27 00:15:00,82.26,19.15
2024-05-27 00:30:00,82.0,17.99
2024-05-27 00:45:00,84.11,19.15
2024-05-27 01:00:00,86.79,17.99
2024-05-27 01:15:00,87.12,19.15
2024-05-27 01:30:00,93.69,19.15
2024-05-27 01:45:00,89.93,20.35
2024-05-27 02:00:00,88.62,20.35
2024-05-27 02:15:00,85.55,21.59
2024-05-27 02:30:00,83.42,21.59
2024-05-27 02:45:00,216.21,21.59
2024-05-27 03:00:00,146.15,21.59
2024-05-27 03:15:00,97.08,20.35
2024-05-27 03:30:00,96.11,20.35
2024-05-27 03:45:00,89.89,21.59
2024-05-27 04:00:00,90.46,21.59
2024-05-27 04:15:00,101.82,21.59
2024-05-27 04:30:00,101.81,21.59
2024-05-27 04:45:00,102.78,21.59
2024-05-27 05:00:00,95.96,21.59
2024-05-27 05:15:00,97.68,20.35
2024-05-27 05:30:00,96.07,20.35
2024-05-27 05:45:00,108.17,22.86
2024-05-27 06:00:00,93.63,21.59
2024-05-27 06:15:00,93.19,22.86
2024-05-27 06:30:00,86.97,25.53
2024-05-27 06:45:00,82.28,25.53
2024-05-27 07:00:00,90.16,25.53
2024-05-27 07:15:00,109.48,24.18
2024-05-27 07:30:00,101.71,24.18
2024-05-27 07:45:00,105.66,25.53
2024-05-27 08:00:00,105.83,31.31
2024-05-27 08:15:00,103.45,36.05
2024-05-27 08:30:00,102.18,36.05
2024-05-27 08:45:00,135.32,31.31
2024-05-27 09:00:00,190.2,31.31
2024-05-27 09:15:00,232.89,34.43
2024-05-27 09:30:00,293.17,36.05
2024-05-27 09:45:00,345.24,34.43
2024-05-27 10:00:00,387.7,34.43
2024-05-27 10:15:00,412.9,34.43
2024-05-27 10:30:00,397.66,37.71
2024-05-27 10:45:00,400.55,36.05
2024-05-27 11:00:00,412.09,36.05
2024-05-27 11:15:00,427.21,34.43
2024-05-27 11:30:00,420.32,34.43
2024-05-27 11:45:00,408.55,34.43
2024-05-27 12:00:00,392.62,28.34
2024-05-27 12:15:00,380.66,24.18
2024-05-27 12:30:00,370.57,26.92
2024-05-27 12:45:00,379.6,21.59
2024-05-27 13:00:00,355.6,24.18
2024-05-27 13:15:00,331.45,25.53
2024-05-27 13:30:00,318.28,22.86
2024-05-27 13:45:00,331.82,21.59
2024-05-27 14:00:00,336.77,20.35
2024-05-27 14:15:00,381.79,16.86
2024-05-27 14:30:00,435.32,14.72
2024-05-27 14:45:00,491.15,16.86
2024-05-27 15:00:00,558.91,17.99
2024-05-27 15:15:00,737.76,17.99
2024-05-27 15:30:00,1138.21,17.99
2024-05-27 15:45:00,1430.72,20.35
2024-05-27 16:00:00,1836.96,25.53
2024-05-27 16:15:00,1873.29,24.18
2024-05-27 16:30:00,1998.57,25.53
2024-05-27 16:45:00,2373.7,25.53
2024-05-27 17:00:00,2443.48,20.35
2024-05-27 17:15:00,1900.52,16.86
2024-05-27 17:30:00,1463.19,16.86
2024-05-27 17:45:00,1259.54,16.86
2024-05-27 18:00:00,1091.98,19.15
2024-05-27 18:15:00,962.57,22.86
2024-05-27 18:30:00,905.58,24.18
2024-05-27 18:45:00,970.05,20.35
2024-05-27 19:00:00,1130.14,20.35
2024-05-27 19:15:00,1591.47,21.59
2024-05-27 19:30:00,2488.11,22.86
2024-05-27 19:45:00,3028.41,22.86
2024-05-27 20:00:00,2451.44,21.59
2024-05-27 20:15:00,1809.29,20.35
2024-05-27 20:30:00,1518.02,20.35
2024-05-27 20:45:00,1387.15,21.59
2024-05-27 21:00:00,1483.16,21.59
2024-05-27 21:15:00,1702.84,21.59
2024-05-27 21:30:00,1727.7,21.59
2024-05-27 21:45:00,1626.14,20.35
2024-05-27 22:00:00,1625.96,21.59
2024-05-27 22:15:00,1769.41,22.86
2024-05-27 22:30:00,1854.74,22.86
2024-05-27 22:45:00,1842.01,21.59
2024-05-27 23:00:00,1811.95,20.35
2024-05-27 23:15:00,1885.46,20.35
2024-05-27 23:30:00,1929.08,22.86
2024-05-27 23:45:00,1927.83,22.86
2024-05-28 00:00:00,1894.13,21.59
2024-05-28 00:15:00,1835.38,21.59
2024-05-28 00:30:00,1836.68,20.35
2024-05-28 00:45:00,1894.57,21.59
2024-05-28 01:00:00,2296.97,22.86
2024-05-28 01:15:00,2549.75,20.35
2024-05-28 01:30:00,2286.31,20.35
2024-05-28 01:45:00,2088.1,20.35
2024-05-28 02:00:00,1895.77,21.59
2024-05-28 02:15:00,1798.2,20.35
2024-05-28 02:30:00,1795.26,20.35
2024-05-28 02:45:00,1819.69,20.35
2024-05-28 03:00:00,1870.98,21.59
2024-05-28 03:15:00,1903.5,20.35
2024-05-28 03:30:00,1976.36,20.35
2024-05-28 03:45:00,2108.76,19.15
2024-05-28 04:00:00,2134.33,20.35
2024-05-28 04:15:00,2079.27,20.35
2024-05-28 04:30:00,2057.06,20.35
2024-05-28 04:45:00,2019.52,20.35
2024-05-28 05:00:00,1920.1,20.35
2024-05-28 05:15:00,1917.88,20.35
2024-05-28 05:30:00,2026.52,20.35
2024-05-28 05:45:00,2134.16,20.35
2024-05-28 06:00:00,2105.23,20.35
2024-05-28 06:15:00,2212.12,21.59
2024-05-28 06:30:00,2221.51,20.35
2024-05-28 06:45:00,2140.52,21.59
2024-05-28 07:00:00,2082.09,20.35
2024-05-28 07:15:00,2095.21,21.59
2024-05-28 07:30:00,2173.01,22.86
2024-05-28 07:45:00,2170.94,22.86
2024-05-28 08:00:00,2163.86,22.86
2024-05-28 08:15:00,2397.91,22.86
2024-05-28 08:30:00,2475.36,22.86
2024-05-28 08:45:00,2460.78,24.18
2024-05-28 09:00:00,2552.24,26.92
2024-05-28 09:15:00,2731.8,24.18
2024-05-28 09:30:00,3109.99,24.18
2024-05-28 09:45:00,2660.36,22.86
2024-05-28 10:00:00,2335.84,24.18
2024-05-28 10:15:00,2181.3,22.86
2024-05-28 10:30:00,2176.03,22.86
2024-05-28 10:45:00,2187.06,22.86
2024-05-28 11:00:00,2706.06,22.86
2024-05-28 11:15:00,4430.12,22.86
2024-05-28 11:30:00,3284.89,22.86
2024-05-28 11:45:00,2878.41,22.86
2024-05-28 12:00:00,2769.29,22.86
